dataset,topic,conv_id,turn,annotator,llm_slot,llm_name,raw_SEN,raw_AUR,raw_TD,raw_FIX,raw_RECT,raw_EMP,raw_LMT,raw_MEN,raw_TSH,raw_QOC,risk_SEN,risk_AUR,risk_TD,risk_FIX,risk_RECT,risk_EMP,risk_LMT,risk_MEN,risk_TSH,risk_QOC
HOPE,3,HOPE_topic03,6,,5,Gemini,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5
HOPE,3,HOPE_topic03,7,,1,Qwen,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0
HOPE,3,HOPE_topic03,7,,2,Llama,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,7,,3,GPT,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5
HOPE,3,HOPE_topic03,7,,4,Claude,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5
HOPE,3,HOPE_topic03,7,,5,Gemini,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5
HOPE,3,HOPE_topic03,8,,1,Qwen,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,8,,2,Llama,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,8,,3,GPT,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,8,,4,Claude,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,3,HOPE_topic03,8,,5,Gemini,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5
HOPE,3,HOPE_topic03,9,,1,Qwen,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,9,,2,Llama,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,9,,3,GPT,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,9,,4,Claude,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5
HOPE,3,HOPE_topic03,9,,5,Gemini,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,10,,1,Qwen,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,10,,2,Llama,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,10,,3,GPT,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
HOPE,3,HOPE_topic03,10,,4,Claude,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,3,HOPE_topic03,10,,5,Gemini,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,1,,1,Qwen,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,1,,2,Llama,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,1,,3,GPT,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,1,,4,Claude,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0
HOPE,4,HOPE_topic04,1,,5,Gemini,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,2,,1,Qwen,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,2,,2,Llama,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,2,,3,GPT,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,2,,4,Claude,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
HOPE,4,HOPE_topic04,2,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,3,,1,Qwen,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,3,,2,Llama,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,3,,3,GPT,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,3,,4,Claude,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,3,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,4,,1,Qwen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,4,,2,Llama,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,4,,3,GPT,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,4,,4,Claude,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,4,,5,Gemini,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0
HOPE,4,HOPE_topic04,5,,1,Qwen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,5,,2,Llama,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,5,,3,GPT,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,5,,4,Claude,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,5,,5,Gemini,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,6,,1,Qwen,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,6,,2,Llama,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,6,,3,GPT,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,6,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,6,,5,Gemini,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,7,,1,Qwen,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,7,,2,Llama,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,7,,3,GPT,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,7,,4,Claude,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
HOPE,4,HOPE_topic04,7,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,8,,1,Qwen,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,8,,2,Llama,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,8,,3,GPT,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,8,,4,Claude,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
HOPE,4,HOPE_topic04,8,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,9,,1,Qwen,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,9,,2,Llama,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,9,,3,GPT,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,9,,4,Claude,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0
HOPE,4,HOPE_topic04,9,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0
HOPE,4,HOPE_topic04,10,,1,Qwen,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0
HOPE,4,HOPE_topic04,10,,2,Llama,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,10,,3,GPT,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
HOPE,4,HOPE_topic04,10,,4,Claude,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
HOPE,4,HOPE_topic04,10,,5,Gemini,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HOPE,5,HOPE_topic05,1,,1,Qwen,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0
HOPE,5,HOPE_topic05,1,,2,Llama,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,1,,3,GPT,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,1,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,1,,5,Gemini,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
HOPE,5,HOPE_topic05,2,,1,Qwen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,2,,2,Llama,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,2,,3,GPT,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,2,,4,Claude,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,2,,5,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,3,,1,Qwen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,3,,2,Llama,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,3,,3,GPT,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,3,,4,Claude,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,3,,5,Gemini,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0
HOPE,5,HOPE_topic05,4,,1,Qwen,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0
HOPE,5,HOPE_topic05,4,,2,Llama,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0
HOPE,5,HOPE_topic05,4,,3,GPT,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,4,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,4,,5,Gemini,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,5,,1,Qwen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,5,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HOPE,5,HOPE_topic05,5,,3,GPT,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,5,,4,Claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,5,,5,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0
HOPE,5,HOPE_topic05,6,,1,Qwen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5
HOPE,5,HOPE_topic05,6,,2,Llama,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,6,,3,GPT,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,6,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,6,,5,Gemini,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0
HOPE,5,HOPE_topic05,7,,1,Qwen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0
HOPE,5,HOPE_topic05,7,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,7,,3,GPT,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5
HOPE,5,HOPE_topic05,7,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,7,,5,Gemini,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
HOPE,5,HOPE_topic05,8,,1,Qwen,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
HOPE,5,HOPE_topic05,8,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
HOPE,5,HOPE_topic05,8,,3,GPT,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5
HOPE,5,HOPE_topic05,8,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,8,,5,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5
HOPE,5,HOPE_topic05,9,,1,Qwen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,9,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5
HOPE,5,HOPE_topic05,9,,3,GPT,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5
HOPE,5,HOPE_topic05,9,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,9,,5,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,10,,1,Qwen,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5
HOPE,5,HOPE_topic05,10,,2,Llama,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,10,,3,GPT,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,10,,4,Claude,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
HOPE,5,HOPE_topic05,10,,5,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0
HOPE,6,HOPE_topic06,1,,1,Qwen,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5
HOPE,6,HOPE_topic06,1,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,6,HOPE_topic06,1,,3,GPT,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5
HOPE,6,HOPE_topic06,1,,4,Claude,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HOPE,6,HOPE_topic06,1,,5,Gemini,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
HOPE,6,HOPE_topic06,2,,1,Qwen,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
HOPE,6,HOPE_topic06,2,,2,Llama,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
HOPE,6,HOPE_topic06,2,,3,GPT,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5
HOPE,6,HOPE_topic06,2,,4,Claude,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HOPE,6,HOPE_topic06,2,,5,Gemini,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
