dataset,reviewer,prompt_id,model,n_SEN,tok_SEN,word_SEN,n_AUR,tok_AUR,word_AUR,n_TEN,tok_TEN,word_TEN,n_DIR,tok_DIR,word_DIR,n_FIX,tok_FIX,word_FIX,n_RECT,tok_RECT,word_RECT,n_TSH,tok_TSH,word_TSH,n_QOP,tok_QOP,word_QOP,n_QCL,tok_QCL,word_QCL,n_LMT,tok_LMT,word_LMT,n_MEN,tok_MEN,word_MEN,n_VIN,tok_VIN,word_VIN,n_NIN,tok_NIN,word_NIN,n_ASIN,tok_ASIN,word_ASIN,n_SIN,tok_SIN,word_SIN,n_VAC,tok_VAC,word_VAC,n_NAC,tok_NAC,word_NAC,n_ASAC,tok_ASAC,word_ASAC,n_SAC,tok_SAC,word_SAC,n_INC,tok_INC,word_INC
CounselChat,gold_standard,1,Gemini,0,0,0,0,0,0,0,0,0,8,150,117,2,32,27,8,141,109,3,47,37,0,0,0,0,0,0,0,0,0,0,0,0,3,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,gold_standard,2,Gemini,0,0,0,0,0,0,0,0,0,3,55,43,1,4,2,7,175,141,0,0,0,0,0,0,1,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,91,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,3,Gemini,0,0,0,1,20,19,3,80,63,1,27,23,2,51,37,10,207,157,3,84,67,0,0,0,0,0,0,0,0,0,0,0,0,1,20,19,1,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
CounselChat,R4,4,Gemini,0,0,0,2,41,36,5,151,125,2,60,48,0,0,0,0,0,0,7,177,144,0,0,0,0,0,0,0,0,0,0,0,0,1,23,19,0,0,0,1,20,18,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,1,20,18
CounselChat,R4,5,Gemini,0,0,0,1,31,26,3,66,56,5,102,83,1,19,16,8,169,131,6,140,107,0,0,0,0,0,0,0,0,0,0,0,0,1,15,14,1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,6,Gemini,0,0,0,1,41,37,3,71,59,4,108,79,1,23,22,2,55,38,2,35,28,0,0,0,0,0,0,0,0,0,0,0,0,1,41,37,1,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,7,Gemini,0,0,0,1,40,30,1,39,27,6,181,141,2,45,41,4,70,57,4,100,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,24,0,0,0,1,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,8,Gemini,0,0,0,1,24,21,2,66,56,5,158,125,1,27,24,1,12,11,4,136,112,0,0,0,0,0,0,0,0,0,0,0,0,1,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,9,Gemini,0,0,0,1,30,24,1,39,28,9,212,171,1,11,10,3,77,60,5,107,84,0,0,0,0,0,0,0,0,0,0,0,0,1,30,24,0,0,0,0,0,0,2,72,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R4,10,Gemini,0,0,0,2,49,37,2,33,30,6,122,96,1,21,17,1,9,7,6,99,78,0,0,0,0,0,0,0,0,0,0,0,0,4,80,65,0,0,0,0,0,0,2,55,51,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
CounselChat,R2,19,Gemini,0,0,0,1,32,28,0,0,0,0,0,0,0,0,0,0,0,0,1,39,29,0,0,0,0,0,0,2,56,49,0,0,0,1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,1,35,29,0,0,0,0,0,0,0,0,0
CounselChat,R2,20,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,135,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,31,0,0,0,0,0,0,1,40,33,0,0,0
CounselChat,R2,21,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,47,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R2,22,Gemini,0,0,0,1,22,16,0,0,0,0,0,0,0,0,0,4,158,115,0,0,0,0,0,0,0,0,0,1,22,16,0,0,0,2,50,43,0,0,0,0,0,0,0,0,0,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R2,23,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,102,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,15,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R2,24,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,55,0,0,0,0,0,0,1,35,28,0,0,0,1,36,28,1,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,44,0,0,0
CounselChat,R2,25,Gemini,0,0,0,1,26,19,0,0,0,0,0,0,0,0,0,1,30,22,2,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R2,26,Gemini,0,0,0,2,73,58,0,0,0,0,0,0,0,0,0,3,67,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,23,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,11,Gemini,0,0,0,0,0,0,0,0,0,1,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,12,Gemini,0,0,0,0,0,0,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,13,Gemini,0,0,0,0,0,0,0,0,0,1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,14,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,15,Gemini,0,0,0,0,0,0,0,0,0,1,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,16,Gemini,0,0,0,0,0,0,0,0,0,1,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,17,Gemini,0,0,0,0,0,0,0,0,0,1,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R5,18,Gemini,0,0,0,0,0,0,0,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,35,Gemini,1,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,36,Gemini,0,0,0,1,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,37,Gemini,0,0,0,1,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,38,Gemini,3,118,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,39,Gemini,1,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,40,Gemini,1,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,41,Gemini,0,0,0,4,75,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R6,42,Gemini,0,0,0,0,0,0,0,0,0,1,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,27,Gemini,0,0,0,1,9,8,0,0,0,0,0,0,1,26,24,1,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,23,0,0,0,1,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,28,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,15,12,0,0,0,1,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,29,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,30,Gemini,0,0,0,1,29,21,0,0,0,0,0,0,1,11,7,0,0,0,1,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,31,Gemini,0,0,0,1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,32,Gemini,0,0,0,1,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,37,0,0,0,1,23,17,0,0,0,0,0,0,0,0,0
CounselChat,R1,33,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R1,34,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,20,17,1,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,43,Gemini,0,0,0,0,0,0,0,0,0,13,369,299,7,220,174,0,0,0,2,80,64,0,0,0,0,0,0,3,79,61,0,0,0,3,107,85,0,0,0,0,0,0,3,120,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,44,Gemini,2,58,46,0,0,0,1,32,26,10,234,197,4,104,88,0,0,0,3,75,62,0,0,0,0,0,0,1,24,23,0,0,0,1,37,34,1,18,16,2,50,41,5,121,101,2,53,49,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,45,Gemini,3,66,39,0,0,0,1,51,44,9,238,193,3,86,73,5,151,111,3,90,77,0,0,0,0,0,0,3,97,82,0,0,0,5,180,153,0,0,0,0,0,0,1,30,28,2,31,28,0,0,0,0,0,0,7,132,90,0,0,0
CounselChat,R3,46,Gemini,0,0,0,0,0,0,0,0,0,15,354,293,10,262,214,2,25,16,4,93,74,0,0,0,0,0,0,5,143,119,0,0,0,5,126,100,1,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,47,Gemini,0,0,0,0,0,0,2,38,31,6,177,140,7,172,129,2,56,47,1,45,31,0,0,0,0,0,0,4,141,110,0,0,0,3,84,70,1,46,38,0,0,0,1,39,22,1,20,16,0,0,0,0,0,0,4,89,75,0,0,0
CounselChat,R3,48,Gemini,0,0,0,0,0,0,0,0,0,9,213,163,5,165,126,1,49,38,9,227,176,0,0,0,0,0,0,3,115,85,0,0,0,7,192,148,5,120,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,49,Gemini,1,18,16,0,0,0,0,0,0,4,108,83,8,281,224,5,172,133,3,127,98,0,0,0,0,0,0,3,99,66,0,0,0,4,113,84,0,0,0,0,0,0,0,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0
CounselChat,R3,50,Gemini,0,0,0,0,0,0,0,0,0,12,306,238,5,145,113,5,137,108,6,171,139,0,0,0,0,0,0,1,36,31,0,0,0,6,186,148,0,0,0,2,63,50,1,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,gold_standard,1,Gemini,0,0,0,0,0,0,0,0,0,8,200,154,2,70,64,8,229,182,3,74,54,0,0,0,0,0,0,0,0,0,0,0,0,3,95,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,gold_standard,2,Gemini,0,0,0,0,0,0,0,0,0,3,69,52,1,23,20,7,225,177,0,0,0,0,0,0,1,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98,79,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,27,Gemini,0,0,0,1,19,15,1,11,10,8,162,137,1,23,21,5,113,86,7,159,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,46,0,0,0,1,22,19,1,17,15,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,28,Gemini,0,0,0,1,18,13,4,115,95,10,221,181,0,0,0,0,0,0,6,150,120,0,0,0,0,0,0,0,0,0,0,0,0,1,16,13,1,18,13,0,0,0,1,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,29,Gemini,0,0,0,1,11,10,4,96,82,3,72,59,0,0,0,0,0,0,6,188,135,0,0,0,0,0,0,0,0,0,0,0,0,2,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,43
PAIR,R4,30,Gemini,1,16,14,3,53,41,3,58,50,4,80,66,1,13,10,3,93,72,4,102,80,0,0,0,0,0,0,0,0,0,0,0,0,2,52,43,0,0,0,1,13,10,1,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,31,Gemini,0,0,0,1,40,36,2,51,39,2,38,32,1,30,23,7,179,137,7,199,151,0,0,0,0,0,0,0,0,0,0,0,0,2,57,52,1,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,32,Gemini,0,0,0,1,38,34,0,0,0,10,255,198,1,23,21,2,39,30,7,166,120,0,0,0,0,0,0,0,0,0,0,0,0,2,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,33,Gemini,0,0,0,2,49,41,1,17,14,8,179,134,1,11,10,6,171,121,7,184,138,0,0,0,0,0,0,0,0,0,0,0,0,1,33,26,1,33,26,0,0,0,2,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R4,34,Gemini,0,0,0,1,34,25,4,111,94,8,209,170,0,0,0,0,0,0,6,142,119,0,0,0,0,0,0,1,40,33,0,0,0,3,64,51,1,39,31,1,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
PAIR,R2,19,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,27,0,0,0,0,0,0,0,0,0
PAIR,R2,20,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,38,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,21,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,93,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,22,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,36,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,23,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,24,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,47,1,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,25,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,33,1,35,31,0,0,0,0,0,0,0,0,0,0,0,0,1,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R2,26,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,16,1,29,27,1,21,16,0,0,0,1,21,19,0,0,0,0,0,0,0,0,0,1,14,11,1,24,21,0,0,0,0,0,0,0,0,0
PAIR,R5,11,Gemini,0,0,0,0,0,0,1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,12,Gemini,0,0,0,0,0,0,0,0,0,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,13,Gemini,0,0,0,0,0,0,0,0,0,1,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,14,Gemini,0,0,0,0,0,0,0,0,0,1,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,15,Gemini,0,0,0,0,0,0,0,0,0,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,16,Gemini,0,0,0,0,0,0,0,0,0,1,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,17,Gemini,0,0,0,0,0,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R5,18,Gemini,0,0,0,0,0,0,1,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,3,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,4,Gemini,0,0,0,2,53,47,0,0,0,0,0,0,1,46,35,1,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,5,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,6,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,20,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,7,Gemini,0,0,0,1,17,12,0,0,0,0,0,0,0,0,0,2,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,8,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,29,0,0,0,0,0,0,0,0,0,1,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,9,Gemini,0,0,0,2,66,55,0,0,0,0,0,0,0,0,0,1,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R6,10,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,43,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,44,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,34,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,45,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,35,32,0,0,0,0,0,0,0,0,0,1,20,13,0,0,0,0,0,0,0,0,0,1,40,30,0,0,0,2,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,46,Gemini,1,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,47,Gemini,0,0,0,1,37,27,0,0,0,0,0,0,0,0,0,0,0,0,3,88,73,0,0,0,1,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,48,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,49,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R1,50,Gemini,0,0,0,0,0,0,0,0,0,0,0,0,1,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,35,Gemini,0,0,0,0,0,0,0,0,0,8,233,194,9,198,154,1,5,4,5,130,102,0,0,0,2,44,39,1,38,34,0,0,0,4,129,107,1,25,19,2,37,27,2,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,36,Gemini,0,0,0,0,0,0,0,0,0,8,171,139,11,294,221,1,34,26,2,74,54,0,0,0,0,0,0,1,25,22,0,0,0,3,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,37,Gemini,2,71,48,0,0,0,1,8,7,4,108,89,5,155,125,1,53,40,3,130,100,0,0,0,0,0,0,3,113,86,0,0,0,5,169,132,0,0,0,0,0,0,1,29,22,2,27,22,0,0,0,0,0,0,1,53,40,0,0,0
PAIR,R3,38,Gemini,0,0,0,0,0,0,0,0,0,11,264,223,5,124,102,0,0,0,6,160,137,0,0,0,0,0,0,4,115,96,0,0,0,4,102,85,0,0,0,0,0,0,2,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,39,Gemini,0,0,0,0,0,0,0,0,0,6,103,79,7,202,155,0,0,0,2,42,36,0,0,0,0,0,0,4,171,133,0,0,0,1,22,19,0,0,0,0,0,0,1,17,12,3,96,80,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,40,Gemini,0,0,0,0,0,0,1,31,22,5,118,87,10,271,204,0,0,0,4,125,94,0,0,0,0,0,0,4,133,90,0,0,0,1,15,13,1,33,30,0,0,0,2,67,51,0,0,0,1,50,37,0,0,0,0,0,0,0,0,0
PAIR,R3,41,Gemini,0,0,0,0,0,0,0,0,0,10,217,179,9,215,178,1,25,21,2,54,44,0,0,0,0,0,0,1,16,13,0,0,0,3,80,68,0,0,0,0,0,0,1,13,12,1,21,18,0,0,0,0,0,0,0,0,0,0,0,0
PAIR,R3,42,Gemini,0,0,0,0,0,0,0,0,0,3,80,63,1,41,33,0,0,0,1,24,21,2,47,37,0,0,0,1,23,16,0,0,0,3,81,68,0,0,0,0,0,0,0,0,0,2,66,56,0,0,0,0,0,0,0,0,0,0,0,0
